0,1,2,3,4,5,6,7,8,9,10
0.5152319065486659,-1.3865853913910413,1.6947698446320194,1.8831612507420326,-0.4111540089159037,0.8936252513139324,-0.7419297869289881,-0.21903070479279502,0.7622438268147282,0.6600549330320039,-1.398708284311109
0.5152319065486659,-1.3865853913910413,-1.0310168693641744,1.8831612507420326,-0.4111540089159037,-0.34673606543065444,-0.1439168115672524,-0.871016626134333,0.7622438268147282,-1.5150254167580222,-1.398708284311109
0.5152319065486659,-1.3865853913910413,-1.0310168693641744,-0.5310219714886149,-0.4111540089159037,0.20366703053840712,-0.15953655346102907,-0.052199144876319936,0.7622438268147282,0.6600549330320039,-0.0414636843175229
0.5152319065486659,0.7211961168845045,-1.0310168693641744,-0.5310219714886149,-0.4111540089159037,-0.34673606543065444,-0.7419297869289881,-0.6082064807001005,0.7622438268147282,0.6600549330320039,-0.0414636843175229
0.5152319065486659,0.7211961168845045,-1.0310168693641744,-0.5310219714886149,-0.4111540089159037,1.890488933282096,0.5667814445995866,1.3179527656917467,0.7622438268147282,0.6600549330320039,-0.0414636843175229
0.5152319065486659,0.7211961168845045,-1.0310168693641744,-0.5310219714886149,-0.4111540089159037,-0.9304355086045777,-0.04238848925770398,-0.4621563245579155,-0.7993488809712166,-1.5150254167580222,-0.0414636843175229
0.5152319065486659,-1.3865853913910413,-0.12242129803210985,1.8831612507420326,2.4321786442912616,0.19729729455139008,1.7360306949337265,-0.8476354005373995,0.7622438268147282,-1.5150254167580222,1.3157809156760631
0.5152319065486659,-1.3865853913910413,-0.12242129803210985,-0.5310219714886149,-0.4111540089159037,-0.7992768539628181,-0.7419297869289881,1.937362118451975,-0.7993488809712166,-1.5150254167580222,-0.0414636843175229
0.5152319065486659,-1.3865853913910413,1.6947698446320194,-0.5310219714886149,-0.4111540089159037,0.026472556717751842,-0.7419297869289881,-0.06482456985385658,0.7622438268147282,0.6600549330320039,-1.398708284311109
0.5152319065486659,0.7211961168845045,1.6947698446320194,-0.5310219714886149,-0.4111540089159037,1.5068571067912981,-0.18519755800080506,0.6380374565278774,-2.0486230471999725,0.6600549330320039,-0.0414636843175229
0.5152319065486659,0.7211961168845045,-0.12242129803210985,-0.5310219714886149,-0.4111540089159037,-1.0937323766353777,-0.19635451649635982,0.2891031441278696,-1.8404106861618466,0.6600549330320039,-1.398708284311109
0.5152319065486659,0.7211961168845045,-0.12242129803210985,-0.5310219714886149,-0.4111540089159037,-0.08297108887735877,-0.7419297869289881,-0.2783006243389651,0.7622438268147282,0.6600549330320039,-0.0414636843175229
-1.9408735897173048,-1.3865853913910413,1.6947698446320194,-0.5310219714886149,-0.4111540089159037,-0.741080629717799,-0.03959924963381528,-0.884158981976754,0.7622438268147282,0.6600549330320039,1.3157809156760631
-1.9408735897173048,0.7211961168845045,0.7861742732999547,-0.5310219714886149,-0.4111540089159037,-0.8846892228796372,-0.4591008890666747,-0.5564807699978419,0.7622438268147282,-1.5150254167580222,-1.398708284311109
0.5152319065486659,0.7211961168845045,0.7861742732999547,-0.5310219714886149,-0.4111540089159037,-0.5980511034638714,1.103431148235771,1.1081875359850417,0.7622438268147282,0.6600549330320039,-0.0414636843175229
0.5152319065486659,-1.3865853913910413,0.7861742732999547,-0.5310219714886149,-0.4111540089159037,0.713535442953724,0.7776479601655717,1.4609955017907128,0.7622438268147282,0.6600549330320039,1.3157809156760631
